new_order_id,mid_index,Location_idx,Location,Copyright,Date,Latitude,Longitude,PanoID,Status,Google Location,dist_to_start_point,points,SWEREF_Points
1659,43810,9839,"59.33016948301887, 18.002144542910447",© Google,2022-06,59.33037554194626,18.002467510309,UqKlE94zUoZeXeg43PF3Tg,OK,"59.33037554194626, 18.002467510309",3855.7286766908824,POINT (18.002467510309 59.33037554194626),POINT (670805.8775412219 6580691.171299412)
1660,43844,35735,"59.348481754716985, 18.019561708955223",© Google,2022-10,59.34845072395823,18.01954468495834,mfboBxLEjGwQZhaY1xSohQ,OK,"59.34845072395823, 18.01954468495834",3859.8980988481944,POINT (18.01954468495834 59.34845072395823),POINT (671685.6712810288 6582746.550928557)
1661,43948,11981,"59.33447825283019, 18.003903852611938",© Google,2011-06,59.33445808790738,18.00394935517196,fJFlyoil_WtPkorJAaUuJw,OK,"59.33445808790738, 18.00394935517196",3871.396329522585,POINT (18.00394935517196 59.33445808790738),POINT (670869.6336165937 6581149.291139262)
1662,43962,68031,"59.35449607924529, 18.03451584141791",© Google,2022-10,59.35473029100363,18.03429548227937,k0JUmMLjaqdGhxIjUJOKgg,OK,"59.35473029100363, 18.03429548227937",3872.6557821640654,POINT (18.03429548227937 59.35473029100363),POINT (672492.130475183 6583483.487574312)
1663,43978,13069,"59.313921830188676, 18.004783507462687",© Google,2022-08,59.31401464402414,18.00475061804186,odqwwVYy3aHveZvmXbCf2w,OK,"59.31401464402414, 18.00475061804186",3874.67829407866,POINT (18.00475061804186 59.31401464402414),POINT (671017.8975795315 6578876.345550923)
1664,43997,31427,"59.302970373584905, 18.016746813432835",© Google,2022-07,59.30291863006395,18.01665709102159,jyKuG4-DeEI24jduDP__qQ,OK,"59.30291863006395, 18.01665709102159",3875.9779611185,POINT (18.01665709102159 59.30291863006395),POINT (671751.2224059522 6577672.197246896)
1665,44161,38282,"59.34973847924528, 18.021145087686566",© Google,2011-07,59.34975307432267,18.02117903378471,cZZPNXdFa0GYik3rpPoIxA,OK,"59.34975307432267, 18.02117903378471",3893.708541435496,POINT (18.02117903378471 59.34975307432267),POINT (671771.9754798284 6582895.695623148)
1666,44172,11991,"59.33537591320755, 18.003903852611938",© Google,2011-06,59.33540452985761,18.0040779725016,4zEje6ltxDup8hBcTfwApw,OK,"59.33540452985761, 18.0040779725016",3894.568722022712,POINT (18.0040779725016 59.33540452985761),POINT (670872.1920207562 6581254.944034855)
1667,44256,8689,"59.32936158867925, 18.000913026119402",© Google,2022-06,59.32933766006893,18.00133415001161,SZ_BloVyElqnwy5-0l6-kQ,OK,"59.32933766006893, 18.00133415001161",3903.314164492171,POINT (18.00133415001161 59.32933766006893),POINT (670746.6393258203 6580572.765797445)
1668,44262,204848,"59.35862531698113, 18.089230373134328",© Google,2022-08,59.35842857750095,18.08953870123608,0-8pitBwOGE47LrUCqYmtA,OK,"59.35842857750095, 18.08953870123608",3903.909536136399,POINT (18.08953870123608 59.35842857750095),POINT (675612.0084039834 6584039.487945977)
1669,44263,186588,"59.29067242641509, 18.0837765130597",© Google,2022-10,59.29067331530736,18.08378423650166,XkwJnMSmhmxAJEOXyXT1PQ,OK,"59.29067331530736, 18.08378423650166",3904.3366091473304,POINT (18.08378423650166 59.29067331530736),POINT (675634.4302860588 6576484.594363475)
1670,44270,27235,"59.30431686415094, 18.013755986940296",© Google,2022-07,59.30429157664098,18.01393193845488,AodYmmfl2NQd-Nxo5orzFw,OK,"59.30429157664098, 18.01393193845488",3905.329713618071,POINT (18.01393193845488 59.30429157664098),POINT (671589.2191781213 6577817.956969158)
1671,44328,13259,"59.33636333962264, 18.004783507462687",© Google,2023-04,59.33659365329849,18.00452618274185,JBpk_HPDHppmZVrxY5Njjg,OK,"59.33659365329849, 18.00452618274185",3912.129446540794,POINT (18.00452618274185 59.33659365329849),POINT (670891.7006488714 6581388.423538239)
1672,44338,13533,"59.33762006415095, 18.004959438432834",© Google,2023-03,59.33784975381624,18.00542320435982,pwYgmAK3jde9GsXlSbmwdA,OK,"59.33784975381624, 18.00542320435982",3913.189545368315,POINT (18.00542320435982 59.33784975381624),POINT (670936.3861978983 6581530.508827274)
1673,44351,10701,"59.3157171509434, 18.003024197761192",© Google,2022-06,59.31574424997844,18.00299599381293,DrGJYd5M-ri1-PvA5yskeA,OK,"59.31574424997844, 18.00299599381293",3914.8149321112537,POINT (18.00299599381293 59.31574424997844),POINT (670909.3920035262 6579064.3160153795)
1674,44357,8197,"59.32514258490566, 18.000209302238805",© Google,2022-06,59.32541735346029,18.00058194534825,xDcJ52v0nxPzbxCsuZlVjQ,OK,"59.32541735346029, 18.00058194534825",3915.803711607808,POINT (18.00058194534825 59.32541735346029),POINT (670723.5337315251 6580134.573680001)
1675,44395,218832,"59.35781742264151, 18.09380457835821",© Google,2014-07,59.35777306807902,18.09412335870418,diUzZpWNRshZyS3ppA2XMQ,OK,"59.35777306807902, 18.09412335870418",3920.2415352525727,POINT (18.09412335870418 59.35777306807902),POINT (675875.8749581988 6583978.648756557)
1676,44399,28247,"59.30306013962264, 18.014459710820894",© Google,2023-04,59.30334723575442,18.01498657084497,c6SlbjCk3JkhYEys5-uguA,OK,"59.30334723575442, 18.01498657084497",3920.619842225856,POINT (18.01498657084497 59.30334723575442),POINT (671653.9944487249 6577715.586523712)
1677,44405,11586,"59.3147297245283, 18.00372792164179",© Google,2023-08,59.31468910156278,18.00346584379818,j8ASE6SBnRsSaCTFAKdpyw,OK,"59.31468910156278, 18.00346584379818",3921.642770300399,POINT (18.00346584379818 59.31468910156278),POINT (670941.419058304 6578948.102248643)
1678,44443,195870,"59.29076219245283, 18.08659140858209",© Google,2023-03,59.29079888917872,18.0865829344146,9PHKxp_q0YdKhN56kvFMfg,OK,"59.29079888917872, 18.0865829344146",3927.430759776224,POINT (18.0865829344146 59.29079888917872),POINT (675793.1062184048 6576505.95115078)
1679,44483,14623,"59.33869725660377, 18.005663162313432",© Google,2023-03,59.33879744863057,18.00580758903076,fVWQ-ibw3IzDi8lPbJmUog,OK,"59.33879744863057, 18.00580758903076",3933.0431692682514,POINT (18.00580758903076 59.33879744863057),POINT (670953.4752716634 6581636.95798948)
1680,44489,32893,"59.30135458490566, 18.017802399253732",© Google,2011-06,59.30138073157698,18.01789249457219,e5tnHNqE_gYwTHQijH2xxA,OK,"59.30138073157698, 18.01789249457219",3933.952948078147,POINT (18.01789249457219 59.30138073157698),POINT (671829.2864087177 6577504.243677332)
1681,44496,9695,"59.33295223018868, 18.0019686119403",© Google,2022-06,59.33304394333529,18.00207707664897,c6mjKkGN1RztWHGBhFcqKw,OK,"59.33304394333529, 18.00207707664897",3934.9591713592217,POINT (18.00207707664897 59.33304394333529),POINT (670770.2810816158 6580987.117351764)
1682,44527,213441,"59.35835601886792, 18.092045268656715",© Google,2023-04,59.35832521372699,18.09216566688943,q0r3o7VItCbkrUr42vILJw,OK,"59.35832521372699, 18.09216566688943",3939.600016523527,POINT (18.09216566688943 59.35832521372699),POINT (675761.7922828709 6584034.919631235)
1683,44539,9175,"59.331785271698116, 18.00144081902985",© Google,2022-06,59.33188309537673,18.00146586810277,MPBAs-pdIEgXiifw2RAtQg,OK,"59.33188309537673, 18.00146586810277",3941.476954814504,POINT (18.00146586810277 59.33188309537673),POINT (670741.3545038102 6580856.36719005)
1684,44563,7977,"59.32460398867924, 17.999857440298506",© Google,2022-10,59.32446447656261,18.00004118683019,gcmXvBngPC6snOm_lbF-RQ,OK,"59.32446447656261, 18.00004118683019",3946.627252473527,POINT (18.00004118683019 59.32446447656261),POINT (670697.5595260363 6580027.1483355975)
1685,44585,19868,"59.30727914339622, 18.009005850746266",© Google,2023-03,59.30736177738269,18.00909159782768,ZpDP2FamZjn_drND4gnibQ,OK,"59.30736177738269, 18.00909159782768",3951.01470808516,POINT (18.00909159782768 59.30736177738269),POINT (671298.3264801105 6578147.155105695)
1686,44606,10062,"59.334119188679246, 18.002320473880594",© Google,2022-06,59.33416851862097,18.00226188420744,7y2MryV6J-R6u5943cPoHg,OK,"59.33416851862097, 18.00226188420744",3955.3713036589575,POINT (18.00226188420744 59.33416851862097),POINT (670775.1433814357 6581112.737454833)
1687,44623,8578,"59.330708079245284, 18.00073709514925",© Google,2022-06,59.33084318811024,18.00081345283399,1IOgPyXlSNgxwwV5ZGVrqQ,OK,"59.33084318811024, 18.00081345283399",3957.052247404789,POINT (18.00081345283399 59.33084318811024),POINT (670709.475490212 6580738.970286916)
1688,44642,34144,"59.34911011698113, 18.018506123134326",© Google,2011-07,59.34913812660024,18.01839282247845,ooWJmUrXUjolI25tJhH9AA,OK,"59.34913812660024, 18.01839282247845",3960.012148906013,POINT (18.01839282247845 59.34913812660024),POINT (671616.7375961468 6582820.076557139)
1689,44657,9591,"59.316525045283015, 18.0019686119403",© Google,2022-06,59.31647305160966,18.0017546665723,nnGgOORejLPWr5yT3yizPQ,OK,"59.31647305160966, 18.0017546665723",3962.9445155180106,POINT (18.0017546665723 59.31647305160966),POINT (670835.1178978804 6579142.233843007)
1690,44716,20731,"59.3062019509434, 18.009533643656717",© Google,2022-08,59.3063682892958,18.0097459364174,UuJc_ofqzAl1d-9YY8mZXg,OK,"59.3063682892958, 18.0097459364174",3975.182408080602,POINT (18.0097459364174 59.3063682892958),POINT (671340.5581716648 6578038.280737413)
1691,44717,30437,"59.3017136490566, 18.016043089552237",© Google,2017-06,59.30180458719423,18.01620707579919,_pp0fCfKds0vM_QCbnzP0A,OK,"59.30180458719423, 18.01620707579919",3975.196611913611,POINT (18.01620707579919 59.30180458719423),POINT (671731.229412025 6577547.064015365)
1692,44741,190561,"59.29040312830188, 18.085008029850748",© Google,2022-10,59.29013991450277,18.08525294971296,kN0bABIO-nscjsrgFyq4dQ,OK,"59.29013991450277, 18.08525294971296",3980.641629739343,POINT (18.08525294971296 59.29013991450277),POINT (675720.7915927644 6576429.1121412255)
1693,44776,208620,"59.358804849056604, 18.090461889925372",© Google,2022-08,59.35898430768346,18.090951081801,QxOI2nJ6gH23KEKaHwBQMQ,OK,"59.35898430768346, 18.090951081801",3987.151595956424,POINT (18.090951081801 59.35898430768346),POINT (675689.3787376387 6584105.056223061)
1694,44783,24595,"59.30422709811321, 18.011996677238805",© Google,2023-04,59.30436686475157,18.01200953601338,ucCkr_45JRxctCh2mmfBgg,OK,"59.30436686475157, 18.01200953601338",3989.508834471323,POINT (18.01200953601338 59.30436686475157),POINT (671479.4421813854 6577821.383817397)
1695,44788,10654,"59.33609404150943, 18.002848266791045",© Google,2022-06,59.33626907901194,18.00285867172292,ybJQw0N3aV7YGgsOMATnEA,OK,"59.33626907901194, 18.00285867172292",3990.2199329956206,POINT (18.00285867172292 59.33626907901194),POINT (670798.5273483259 6581348.0249432875)
1696,44796,11763,"59.33753029811321, 18.00372792164179",© Google,2022-06,59.3374464344341,18.00363536793055,T28x6h7ZFE9wYFy6iut9PQ,OK,"59.3374464344341, 18.00363536793055",3992.1184824082607,POINT (18.00363536793055 59.3374464344341),POINT (670836.7717852518 6581481.037316913)
1697,44835,8656,"59.31733293962264, 18.000913026119402",© Google,2022-06,59.31721670808229,18.00070387334622,PO92mamJtj_6CFB8mHmxdg,OK,"59.31721670808229, 18.00070387334622",4002.429916131869,POINT (18.00070387334622 59.31721670808229),POINT (670771.6108685429 6579222.294780255)
1698,44844,7791,"59.32963088679245, 17.999505578358207",© Google,2022-06,59.32970478418863,17.9996354021772,TR_8cyFa-XAifaAicFBTmA,OK,"59.32970478418863, 17.9996354021772",4004.473965458378,POINT (17.9996354021772 59.32970478418863),POINT (670648.1981585439 6580609.2653831)
1699,44884,26438,"59.303149905660376, 18.01322819402985",© Google,2022-07,59.30312678724262,18.01325408746811,iatKSGDuGG1GmKaXzu1MLA,OK,"59.30312678724262, 18.01325408746811",4013.82592921736,POINT (18.01325408746811 59.30312678724262),POINT (671556.5119595336 6577686.590563568)
1700,44899,27981,"59.302072713207544, 18.014283779850746",© Google,2017-06,59.30220162299757,18.01460504203952,3WVbbVbr9TreR69TYBxIPg,OK,"59.30220162299757, 18.01460504203952",4017.058192501742,POINT (18.01460504203952 59.30220162299757),POINT (671638.0553415631 6577587.117183525)
1701,44928,9210,"59.33492708301887, 18.00144081902985",© Google,2022-06,59.33505903132373,18.00148200729533,s1u3G80WrD52FZRmc0z1sg,OK,"59.33505903132373, 18.00148200729533",4024.8685531007914,POINT (18.00148200729533 59.33505903132373),POINT (670726.3322742434 6581209.8362750625)
1702,44931,21014,"59.305394056603774, 18.009709574626864",© Google,2023-05,59.30540622484115,18.00988678798045,zwfmQz1DS4JRGsdvggKohw,OK,"59.30540622484115, 18.00988678798045",4025.277012506818,POINT (18.00988678798045 59.30540622484115),POINT (671353.4138167726 6577931.582426468)
1703,44959,8488,"59.333670358490565, 18.000561164179103",© Google,2022-06,59.33369619128643,18.00062241334496,AvcSSS9WwKAsyODZ_KLz4g,OK,"59.33369619128643, 18.00062241334496",4032.530611388511,POINT (18.00062241334496 59.33369619128643),POINT (670684.2976076831 6581055.971337022)
1704,44981,217219,"59.359074147169814, 18.09327678544776",© Google,2023-04,59.35903979234373,18.09337413168,kYeqbyVP0avl1EnwmcyfWQ,OK,"59.35903979234373, 18.09337413168",4037.59825646812,POINT (18.09337413168 59.35903979234373),POINT (675826.7532607049 6584117.628778382)
1705,44983,11768,"59.33815866037736, 18.00372792164179",© Google,2022-06,59.3383653249334,18.00346691494859,Z0UDsN9ow3m66-taTLspEg,OK,"59.3383653249334, 18.00346691494859",4037.855370098054,POINT (18.00346691494859 59.3383653249334),POINT (670822.5798078368 6581582.861934921)
1706,44985,8024,"59.33241363396226, 17.999857440298506",© Google,2022-06,59.3325025314977,17.99998523989298,B_VlGWVBcRK4ONbqrBzEcg,OK,"59.3325025314977, 17.99998523989298",4037.962026996021,POINT (17.99998523989298 59.3325025314977),POINT (670654.0571235794 6580921.503909926)
1707,45034,7460,"59.330438781132074, 17.998801854477612",© Google,2022-06,59.33059334052856,17.99910591579783,KFuxzbyihSwO0IEgf-W2ig,OK,"59.33059334052856, 17.99910591579783",4048.5255062540577,POINT (17.99910591579783 59.33059334052856),POINT (670613.6331223053 6580706.789731137)
1708,45044,17807,"59.30665078113208, 18.007774333955222",© Google,2022-08,59.30671862430525,18.00781252296589,qhcYpMcWa7oQ4VFof7YIgA,OK,"59.30671862430525, 18.00781252296589",4049.8987669724497,POINT (18.00781252296589 59.30671862430525),POINT (671228.778630235 6578072.294238479)
1709,45101,21591,"59.30449639622641, 18.010061436567163",© Google,2023-05,59.30452194428595,18.01021234595978,tcVlWA0HXsMCyItAAILq8Q,OK,"59.30452194428595, 18.01021234595978",4064.0189833904583,POINT (18.01021234595978 59.30452194428595),POINT (671376.3894848902 6577834.015403287)
1710,45148,23779,"59.303419203773586, 18.01146888432836",© Google,2022-07,59.30342695326194,18.01143478845752,tbaxd6Ht4KL-bknPsHp-Aw,OK,"59.30342695326194, 18.01143478845752",4077.027821769378,POINT (18.01143478845752 59.30342695326194),POINT (671451.4667190898 6577715.308733686)
1711,45167,212391,"59.35961274339623, 18.091693406716416",© Google,2023-04,59.35973477916728,18.09192558901151,Ef4bAPOA7YUGo7E37o6nWA,OK,"59.35973477916728, 18.09192558901151",4083.8613594602666,POINT (18.09192558901151 59.35973477916728),POINT (675740.8625828647 6584191.140487293)
1712,45169,18676,"59.305753120754716, 18.008302126865672",© Google,2023-03,59.30573796992795,18.0082491374113,5L12PSCqOUgrsSCXHOSmWA,OK,"59.30573796992795, 18.0082491374113",4084.568419106604,POINT (18.0082491374113 59.30573796992795),POINT (671258.5548449835 6577964.287386047)
1713,45191,7249,"59.33187503773585, 17.998274061567162",© Google,2022-06,59.33180769359232,17.99877023327167,S7A5BqglUNS2FUNwMktrGA,OK,"59.33180769359232, 17.99877023327167",4090.4789950599343,POINT (17.99877023327167 59.33180769359232),POINT (670588.4559843193 6580841.0665863855)
1714,45219,25370,"59.302072713207544, 18.012524470149252",© Google,2022-07,59.30224214077756,18.0127018791476,ecrayUHwChUFLimLEVyn0A,OK,"59.30224214077756, 18.0127018791476",4098.974217970835,POINT (18.0127018791476 59.30224214077756),POINT (671529.5416153686 6577586.722960448)
1715,45224,8638,"59.33609404150943, 18.00073709514925",© Google,2022-06,59.33650007329839,18.0009802791644,hm5sqdSFwYXGAB_XrMBnFg,OK,"59.33650007329839, 18.0009802791644",4099.791324010574,POINT (18.0009802791644 59.33650007329839),POINT (670690.574660542 6581368.913366383)
1716,45232,8048,"59.33456801886793, 17.999857440298506",© Google,2023-04,59.33467481908176,17.99984857364382,Rw2bSMhB_JJz_DBzdCHGqA,OK,"59.33467481908176, 17.99984857364382",4102.7044139142,POINT (17.99984857364382 59.33467481908176),POINT (670635.3895604025 6581162.892491782)
1717,45239,7085,"59.32990018490566, 17.997922199626863",© Google,2022-06,59.32993382509797,17.99790821272419,HXaUpbJ64RnNwzho5GG38A,OK,"59.32993382509797, 17.99790821272419",4105.32153875633,POINT (17.99790821272419 59.32993382509797),POINT (670548.8338754184 6580630.328312689)
1718,45266,7571,"59.33331129433962, 17.99897778544776",© Google,2023-07,59.33333852181818,17.99896460493801,Rzfls3RlrlHHNhYfeM9fLA,OK,"59.33333852181818, 17.99896460493801",4114.934047497529,POINT (17.99896460493801 59.33333852181818),POINT (670591.8315325782 6581011.919944587)
1719,45345,217769,"59.35988204150944, 18.09345271641791",© Google,2022-08,59.35994981219998,18.09384504454143,-nuDbBhgQkbW4M1LvVgxYA,OK,"59.35994981219998, 18.09384504454143",4142.065397353256,POINT (18.09384504454143 59.35994981219998),POINT (675848.7980753997 6584220.1387078585)
1720,45360,15224,"59.30629171698113, 18.00619095522388",© Google,2022-08,59.30639658002076,18.00615237852166,WpeysoAH6lzlKOpaCBcPOA,OK,"59.30639658002076, 18.00615237852166",4149.738753127969,POINT (18.00615237852166 59.30639658002076),POINT (671135.9298763275 6578032.189167961)
1721,45361,6738,"59.32280866792453, 17.99633882089552",© Google,2022-06,59.32282807129884,17.99658573395735,2obFhUmNZu3OINnhLRnSiw,OK,"59.32282807129884, 17.99658573395735",4149.755513307647,POINT (17.99658573395735 59.32282807129884),POINT (670509.2346459948 6579836.190845995)
1722,45381,6870,"59.3312466754717, 17.99721847574627",© Google,2022-06,59.33120584301765,17.99741058497942,6u9K615ZsrIjUu33p50Jpw,OK,"59.33120584301765, 17.99741058497942",4154.776994073726,POINT (17.99741058497942 59.33120584301765),POINT (670514.1612300368 6580770.607937508)
1723,45386,6728,"59.32370632830189, 17.996162889925372",© Google,2020-07,59.32376637222367,17.99638080674591,xEphoD_PR2MfnZovii-qLQ,OK,"59.32376637222367, 17.99638080674591",4156.7596893159,POINT (17.99638080674591 59.32376637222367),POINT (670492.8783541217 6579940.083168179)
1724,45415,22155,"59.30261130943396, 18.010413298507462",© Google,2022-07,59.30251591742086,18.01085180131119,U_Cupld2Wz07jZMlrp4a3g,OK,"59.30251591742086, 18.01085180131119",4164.04266857835,POINT (18.01085180131119 59.30251591742086),POINT (671422.8751487773 6577612.426027297)
1725,45441,6706,"59.3217314754717, 17.996162889925372",© Google,2022-06,59.32173400989385,17.99637313093642,o2Zicd4yPmyiocriPw7CQQ,OK,"59.32173400989385, 17.99637313093642",4170.558749152061,POINT (17.99637313093642 59.32173400989385),POINT (670502.6236423746 6579713.895891938)
1726,45443,18660,"59.30431686415094, 18.008302126865672",© Google,2023-05,59.30403122737939,18.00859506318498,B6tpDESoADuj25YxdVdeNA,OK,"59.30403122737939, 18.00859506318498",4170.968120727879,POINT (18.00859506318498 59.30403122737939),POINT (671286.8234306371 6577775.246752102)
1727,45478,7431,"59.33519638113208, 17.99862592350746",© Google,2023-04,59.33541608081585,17.9988382629549,5ANd0grMrlOVK-p3z9ZGRQ,OK,"59.33541608081585, 17.9988382629549",4180.460386003659,POINT (17.9988382629549 59.33541608081585),POINT (670574.2297879338 6581242.793536759)
1728,45482,6701,"59.319936154716984, 17.996162889925372",© Google,2022-06,59.32005523696652,17.99654004593716,7nTMqHACX5sRQrWOJCsdyQ,OK,"59.32005523696652, 17.99654004593716",4181.375691759429,POINT (17.99654004593716 59.32005523696652),POINT (670520.5281730082 6579527.504263893)
1729,45494,7974,"59.337171233962266, 17.999681509328358",© Google,2022-06,59.33739811451149,18.00001377331022,Ov7_hw6NnaKONDldCf7mPg,OK,"59.33739811451149, 18.00001377331022",4184.129672628345,POINT (18.00001377331022 59.33739811451149),POINT (670631.1204057353 6581466.372678264)
1730,45509,15772,"59.305394056603774, 18.006542817164178",© Google,2022-07,59.30531950593189,18.00663045668754,dsrLfBjtE8Cs-i4KYGPajg,OK,"59.30531950593189, 18.00663045668754",4187.540481936946,POINT (18.00663045668754 59.30531950593189),POINT (671168.5477195982 6577913.558376484)
1731,45520,7125,"59.334119188679246, 17.997922199626863",© Google,2011-06,59.33411028451255,17.99796766169108,MMbhDAigZd--I8iCgmMTDQ,OK,"59.33411028451255, 17.99796766169108",4190.309459195719,POINT (17.99796766169108 59.33411028451255),POINT (670531.2777605993 6581095.250188977)
1732,45548,24027,"59.3014443509434, 18.011644815298506",© Google,2023-03,59.30150704301465,18.01166935808288,ocDDDrp15oeupJiGEssDPg,OK,"59.30150704301465, 18.01166935808288",4195.890810516405,POINT (18.01166935808288 59.30150704301465),POINT (671474.4812441103 6577502.260939754)
1733,45558,7443,"59.336273573584904, 17.99862592350746",© Google,2022-06,59.33645856774565,17.99909768244322,uANsP9JvB3lTWS1t8uvcwg,OK,"59.33645856774565, 17.99909768244322",4200.248430487685,POINT (17.99909768244322 59.33645856774565),POINT (670583.7509401569 6581359.469433212)
1734,45628,19525,"59.302790841509434, 18.00882991977612",© Google,2022-07,59.30289155077048,18.00918670504017,jm7BQRWGPD_3uoBU8sL04w,OK,"59.30289155077048, 18.00918670504017",4215.775262702473,POINT (18.00918670504017 59.30289155077048),POINT (671326.2251282586 6577649.942757222)
1735,45681,12056,"59.3064712490566, 18.00407978358209",© Google,2022-08,59.30661424797091,18.00430016428663,qNrpdwAycU4Ta0MQm_u2mg,OK,"59.30661424797091, 18.00430016428663",4229.788673227984,POINT (18.00430016428663 59.30661424797091),POINT (671029.4391260752 6578051.653672596)
1736,45703,6320,"59.3204747509434, 17.994931373134328",© Google,2022-06,59.32078386768632,17.99538155163463,douWsPYQ6jcJdwWT6l29Gw,OK,"59.32078386768632, 17.99538155163463",4237.113774681625,POINT (17.99538155163463 59.32078386768632),POINT (670450.9828955751 6579605.622485017)
1737,45722,6341,"59.322359837735846, 17.994931373134328",© Google,2022-06,59.32234933232363,17.99497887773302,W1dcimKVyx-mN3LRk0evVA,OK,"59.32234933232363, 17.99497887773302",4244.414155144138,POINT (17.99497887773302 59.32234933232363),POINT (670420.2399027909 6579778.801675498)
1738,45725,6299,"59.3242449245283, 17.994755442164177",© Google,2022-08,59.32429982086882,17.99480542413038,uonjiFsrq81utihWVGy3YA,OK,"59.32429982086882, 17.99480542413038",4244.968424415906,POINT (17.99480542413038 59.32429982086882),POINT (670400.607745654 6579995.414375584)
1739,45734,15760,"59.30431686415094, 18.006542817164178",© Google,2022-07,59.30429166726495,18.00664641486537,Qe0F-6lcHPFB2hpUOA9foA,OK,"59.30429166726495, 18.00664641486537",4247.697051439098,POINT (18.00664641486537 59.30429166726495),POINT (671174.6218443725 6577799.2190437075)
1740,45748,13055,"59.305483822641506, 18.004783507462687",© Google,2022-08,59.30561421262892,18.00494409023687,a6Saj_2Bz_OZyLzTwyDJjA,OK,"59.30561421262892, 18.00494409023687",4253.03537840705,POINT (18.00494409023687 59.30561421262892),POINT (671071.1040723664 6577942.021081556)
1741,45765,6306,"59.31921802641509, 17.994931373134328",© Google,2014-06,59.31925579974061,17.99538566847102,hyke2tQyQ0-3GdG0FySjcw,OK,"59.31925579974061, 17.99538566847102",4258.92005947629,POINT (17.99538566847102 59.31925579974061),POINT (670458.8697214816 6579435.584832164)
1742,45803,20101,"59.30198294716981, 18.009181781716418",© Google,2022-07,59.30197166980373,18.00923574251705,Ps2-RMwz8BmwLZXWju8hjw,OK,"59.30197166980373, 18.00923574251705",4274.078833198317,POINT (18.00923574251705 59.30197166980373),POINT (671333.6430994947 6577547.702492162)
1743,45807,6022,"59.32361656226415, 17.99405171828358",© Google,2022-06,59.32342619868168,17.99433361615647,-jlJZWwQfCWrPtgU4w51qg,OK,"59.32342619868168, 17.99433361615647",4274.602765017998,POINT (17.99433361615647 59.32342619868168),POINT (670378.1479948953 6579896.98756201)
1744,45849,16890,"59.302880607547166, 18.007246541044776",© Google,2022-07,59.30307362538377,18.00742660411516,V7eY2-l7tqLzVXxN5duvRA,OK,"59.30307362538377, 18.00742660411516",4286.083813766381,POINT (18.00742660411516 59.30307362538377),POINT (671225.1436105736 6577665.677999532)
1745,45898,5851,"59.32119287924528, 17.993699856343284",© Google,2022-06,59.32139917557622,17.99404400706768,j1iXTI5FD6WDgEmGksUYnA,OK,"59.32139917557622, 17.99404400706768",4305.971255564711,POINT (17.99404400706768 59.32139917557622),POINT (670371.8235450466 6579670.672883495)
1746,45929,5980,"59.319846388679245, 17.99405171828358",© Google,2022-06,59.32011207627647,17.99411887640726,MGwfmnDiyd2Nf0GZQj9HJw,OK,"59.32011207627647, 17.99411887640726",4317.300303721455,POINT (17.99411887640726 59.32011207627647),POINT (670382.5252154625 6579527.6319101555)
1747,45937,5741,"59.325052818867924, 17.993347994402985",© Google,2022-06,59.32498298773223,17.99347397555798,U9Bg9vT9cONDg2XWabdRfA,OK,"59.32498298773223, 17.99347397555798",4320.140997883675,POINT (17.99347397555798 59.32498298773223),POINT (670321.4637765938 6580068.032869621)
1748,45963,9936,"59.3064712490566, 18.002320473880594",© Google,2023-03,59.30658763058481,18.00236033066101,IiJz6dRoJDO5R2gdv-RY-Q,OK,"59.30658763058481, 18.00236033066101",4328.2758669808645,POINT (18.00236033066101 59.30658763058481),POINT (670919.1899152576 6578043.711565975)
1749,45980,13041,"59.30422709811321, 18.004783507462687",© Google,2022-07,59.30428372749596,18.00486877152603,r4pPgh5qpXfcRvsPyzZ_sQ,OK,"59.30428372749596, 18.00486877152603",4333.629220071056,POINT (18.00486877152603 59.30428372749596),POINT (671073.5012764607 6577793.76792469)
1750,45992,14642,"59.303239671698115, 18.00583909328358",© Google,2023-03,59.30349964921388,18.00579930255334,LQpxZdO7K2aV-txcIwMG1Q,OK,"59.30349964921388, 18.00579930255334",4336.3287668284065,POINT (18.00579930255334 59.30349964921388),POINT (671130.39478755 6577708.904406931)
1751,46015,5543,"59.322539369811324, 17.992996132462686",© Google,2022-06,59.32258605067473,17.99320969732559,CFwR-ZG4yUdBz-R1YUGL-Q,OK,"59.32258605067473, 17.99320969732559",4343.231412811075,POINT (17.99320969732559 59.32258605067473),POINT (670318.4293061636 6579800.6178564085)
1752,46019,10685,"59.305663354716984, 18.003024197761192",© Google,2014-06,59.30565826980299,18.00305819423345,rMs6ZBXUCA9vAEn5GHwk2g,OK,"59.30565826980299, 18.00305819423345",4343.574681555051,POINT (18.00305819423345 59.30565826980299),POINT (670963.5661972531 6577942.081121105)
1753,46081,16879,"59.30189318113207, 18.007246541044776",© Google,2023-04,59.30181900587213,18.00747824824123,xB2-wpQ09aA9sNlK6U_rlw,OK,"59.30181900587213, 18.00747824824123",4364.693570098922,POINT (18.00747824824123 59.30181900587213),POINT (671234.3900612192 6577526.1937993625)
1754,46095,5594,"59.319397558490564, 17.993172063432834",© Google,2022-08,59.31923373983794,17.99340457250497,Y4ucSEo84822eI8BjGH4Dg,OK,"59.31923373983794, 17.99340457250497",4370.857023334816,POINT (17.99340457250497 59.31923373983794),POINT (670346.2908088992 6579428.060309577)
